name,uni,coll,header,image,p,d,a,n,pic
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n49106,"Forest, Rangeland & Fire Sciences",http://vivo.nkn.uidaho.edu/individual/n4193,"Gosz, James R",/file/n37723/thumbnail_jim_josz196x208.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n49106,"Forest, Rangeland & Fire Sciences",http://vivo.nkn.uidaho.edu/individual/n20987,"Heward, Heather",/file/n390573/thumbnail_heward.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n49106,"Forest, Rangeland & Fire Sciences",http://vivo.nkn.uidaho.edu/individual/n253682,"Hudiburg, Tara W",/file/n108626/thumbnail_TaraHuideberg-196.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n49106,"Forest, Rangeland & Fire Sciences",http://vivo.nkn.uidaho.edu/individual/n117528,"Hulet, April",/file/n94809/thumbnail_hulet.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n49106,"Forest, Rangeland & Fire Sciences",http://vivo.nkn.uidaho.edu/individual/n25813,"Johnson, Daniel M",/file/n123102/thumbnail_DanJohnson-profile.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n31372,Fish and Wildlife Sciences,http://vivo.nkn.uidaho.edu/individual/n42068,"Johnson, Tracey N",/file/n129741/thumbnail_tjohnson.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n49106,"Forest, Rangeland & Fire Sciences",http://vivo.nkn.uidaho.edu/individual/n172438,"Karl, Jason W",/file/n759852/thumbnail_jason_karl.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n49106,"Forest, Rangeland & Fire Sciences",http://vivo.nkn.uidaho.edu/individual/pid990128,"Keefe, Robert ",/file/n43995/thumbnail_Keefe_187.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n31372,Fish and Wildlife Sciences,http://vivo.nkn.uidaho.edu/individual/pid990104,"Kennedy, Brian P",/file/n26722/thumbnail_Kennedy-187.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n49106,"Forest, Rangeland & Fire Sciences",http://vivo.nkn.uidaho.edu/individual/n120870,"Kimsey, Mark J",/file/n250735/thumbnail_kimsey.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n49106,"Forest, Rangeland & Fire Sciences",http://vivo.nkn.uidaho.edu/individual/n10959,"Kliskey, Andrew",/file/n94423/thumbnail_kliskey.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n49106,"Forest, Rangeland & Fire Sciences",http://vivo.nkn.uidaho.edu/individual/n15307,"Kolden, Crystal A",/file/n114347/thumbnail_ckolden.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n49106,"Forest, Rangeland & Fire Sciences",http://vivo.nkn.uidaho.edu/individual/n45242,"Launchbaugh, Karen L",/file/n40890/thumbnail_launchbaugh.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n49106,"Forest, Rangeland & Fire Sciences",http://vivo.nkn.uidaho.edu/individual/a8958862964388,"Link, Timothy E",/file/n4059/thumbnail_Timothy+Link.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n31372,Fish and Wildlife Sciences,http://vivo.nkn.uidaho.edu/individual/n90731,"Long, Ryan ",/file/n33276/thumbnail_ryan-long196.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n49106,"Forest, Rangeland & Fire Sciences",http://vivo.nkn.uidaho.edu/individual/pid990132,"McDonald, Armando G",/file/n57198/thumbnail_Armando196.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n39633,Natural Resources and Society,http://vivo.nkn.uidaho.edu/individual/n49195,"McLaughlin, Blair C",/file/n443149/thumbnail_mclaughlin.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n31372,Fish and Wildlife Sciences,http://vivo.nkn.uidaho.edu/individual/n22084,"Moffitt, Christine M",/file/n17858/thumbnail_fw_Christine-Moffitt196x208.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n49106,"Forest, Rangeland & Fire Sciences",http://vivo.nkn.uidaho.edu/individual/n124958,"Morgan, Penelope",/file/n36997/thumbnail_fr_PennyMorgan196.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n49106,"Forest, Rangeland & Fire Sciences",http://vivo.nkn.uidaho.edu/individual/n59593,"Nelson, Andrew S",/file/n141081/thumbnail_nelson.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n49106,"Forest, Rangeland & Fire Sciences",http://vivo.nkn.uidaho.edu/individual/pid990134,"Newcombe, George",/file/n56299/thumbnail_George-Newcombe-Pic-196x208.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n39633,Natural Resources and Society,http://vivo.nkn.uidaho.edu/individual/n142781,"Paveglio, Travis ",/file/n78590/thumbnail_paveglio.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n49106,"Forest, Rangeland & Fire Sciences",http://vivo.nkn.uidaho.edu/individual/n13097,"Pregitzer, Kurt S",/file/n233198/thumbnail_Pregitzer.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n31372,Fish and Wildlife Sciences,http://vivo.nkn.uidaho.edu/individual/n26622,"Quist, Michael",/file/n48513/thumbnail_MichaelQuist208.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n31372,Fish and Wildlife Sciences,http://vivo.nkn.uidaho.edu/individual/pid990107,"Rachlow, Janet L",/file/n36352/thumbnail_196+Rachlow_2010.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n49106,"Forest, Rangeland & Fire Sciences",http://vivo.nkn.uidaho.edu/individual/pid990136,"Robberecht, R. Ron",/file/n82630/thumbnail_unknown-person.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n31372,Fish and Wildlife Sciences,http://vivo.nkn.uidaho.edu/individual/pid990108,"Scarnecchia, Dennis L",/file/n21728/thumbnail_fw_Dennis-Scarnecchia2.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n49106,"Forest, Rangeland & Fire Sciences",http://vivo.nkn.uidaho.edu/individual/pid56802,"Shook, Steven R",/file/n32327/thumbnail_Steve_Shook_196.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n31372,Fish and Wildlife Sciences,http://vivo.nkn.uidaho.edu/individual/n88209,"Small, Brian C",/file/n229862/thumbnail_small.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n49106,"Forest, Rangeland & Fire Sciences",http://vivo.nkn.uidaho.edu/individual/a369388657923191,"Smith, Alistair M S",/file/n21084/thumbnail_A+Smith.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n49106,"Forest, Rangeland & Fire Sciences",http://vivo.nkn.uidaho.edu/individual/pid990138,"Strand, Eva K",/file/n48431/thumbnail_Eva-Strand_187.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n31372,Fish and Wildlife Sciences,http://vivo.nkn.uidaho.edu/individual/n31106,"Vierling, Kerri T",/file/n109538/thumbnail_vierling.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n39633,Natural Resources and Society,http://vivo.nkn.uidaho.edu/individual/a2951795786855,"Vierling, Lee A",/file/n101415/thumbnail_leev.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n31372,Fish and Wildlife Sciences,http://vivo.nkn.uidaho.edu/individual/n1683,"Waits, Lisette P",/file/n112193/thumbnail_waits.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n31372,Fish and Wildlife Sciences,http://vivo.nkn.uidaho.edu/individual/pid990111,"Wilhelm, Frank M",/file/n30957/thumbnail_fw_FrankWilhelm.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n39633,Natural Resources and Society,http://vivo.nkn.uidaho.edu/individual/pid990048,"Wilson, Patrick ",/file/n160171/thumbnail_wilson.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n39633,Natural Resources and Society,http://vivo.nkn.uidaho.edu/individual/n61910,"Wolfenden, Mark L",/file/n452653/thumbnail_wolfenden.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n10830,College of Natural Resources,/file/n75877/thumbnail_03CNR-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n39633,Natural Resources and Society,http://vivo.nkn.uidaho.edu/individual/n46792,"Wulfhorst, J. D.",/file/n2075/thumbnail_agecon_wulfhorst_196.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n9521,Geography,http://vivo.nkn.uidaho.edu/individual/n6001,"Abatzoglou, John T",/file/n123672/thumbnail_jabatzoglou.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n21251,Mathematics,http://vivo.nkn.uidaho.edu/individual/a52486491431389,"Abo, Hirotachi",/file/n43835/thumbnail_hirotachi.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n9521,Geography,http://vivo.nkn.uidaho.edu/individual/n13007,"Aizen, Vladimir",/file/n9992/thumbnail_Aizen.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n6506,Chemistry,http://vivo.nkn.uidaho.edu/individual/n76224,"Allen, Peter B",/file/n76153/thumbnail_Allen-116x89.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n9521,Geography,http://vivo.nkn.uidaho.edu/individual/a4185186852795,"Baker, Leslie L",/file/n206885/thumbnail_1200x1200-Leslie-Baker.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n44652,Geological Sciences,http://vivo.nkn.uidaho.edu/individual/a4185186852795,"Baker, Leslie L",/file/n206885/thumbnail_1200x1200-Leslie-Baker.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n6256,Biological Sciences,http://vivo.nkn.uidaho.edu/individual/n689848222,"Balemba, Onesma",/file/n1237/thumbnail_Balemba+UI+Photo.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n21251,Mathematics,http://vivo.nkn.uidaho.edu/individual/a411155888688446871,"Barannyk, Lyudmyla L",/file/n165861/thumbnail_barannyk.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n4790,Physics,http://vivo.nkn.uidaho.edu/individual/n39929,"Barnes (Bart), Gwen D",/file/n50349/thumbnail_gwenbarnes-196x208.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n4790,Physics,http://vivo.nkn.uidaho.edu/individual/n18258,"Barnes, Jason W",/file/n64186/thumbnail_Jason-Barnes.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n9521,Geography,http://vivo.nkn.uidaho.edu/individual/n165849,"Bartholomaus, Timothy C",/file/n147911/thumbnail_timothy-bartholomaus.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n4790,Physics,http://vivo.nkn.uidaho.edu/individual/a4517615868518,"Bergman, Leah",/file/n21375/thumbnail_leah_photo_40pct.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n4790,Physics,http://vivo.nkn.uidaho.edu/individual/a45155586381923955,"Berven, Christine",/file/n19082/thumbnail_christine-berven-196x208.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n6506,Chemistry,http://vivo.nkn.uidaho.edu/individual/a493351647686284612,"Bitterwolf, Thomas",/file/n63912/thumbnail_Bitterwolf-196x208.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n6506,Chemistry,http://vivo.nkn.uidaho.edu/individual/a411452861193,"Brauns, Eric",/file/n29877/thumbnail_Brauns.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n6256,Biological Sciences,http://vivo.nkn.uidaho.edu/individual/n13506488,"Brown, Celeste J",/file/n565/thumbnail_celestebrown.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n50414,Statistical Science,http://vivo.nkn.uidaho.edu/individual/n31607,"Buzbas, Erkan",/file/n79601/thumbnail_erkanb+%281%29.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n6256,Biological Sciences,http://vivo.nkn.uidaho.edu/individual/n5659,"Byers, John A",/file/n1460/thumbnail_biosci_byers.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n44652,Geological Sciences,http://vivo.nkn.uidaho.edu/individual/n61880,"Cassel, Elizabeth J",/file/n56200/thumbnail_cassel_196x208.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n6506,Chemistry,http://vivo.nkn.uidaho.edu/individual/a38557865,"Cheng, I Francis",/file/n51439/thumbnail_Cheng-196x208.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n6256,Biological Sciences,http://vivo.nkn.uidaho.edu/individual/n572486418,"Cole, Doug",/file/n4974/thumbnail_ColeAug2009.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n21251,Mathematics,http://vivo.nkn.uidaho.edu/individual/n35069,"Datta, Somantika",/file/n231274/thumbnail_sdatta.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n50414,Statistical Science,http://vivo.nkn.uidaho.edu/individual/a2555928641915,"Dennis, Brian",/file/n100940/thumbnail_dennis.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n9521,Geography,http://vivo.nkn.uidaho.edu/individual/n14973,"Dezzani, Raymond J",/file/n37879/thumbnail_geog_dezzani.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n21251,Mathematics,http://vivo.nkn.uidaho.edu/individual/n4608,"Ely, Rob",/file/n16313/thumbnail_math_ely.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n44652,Geological Sciences,http://vivo.nkn.uidaho.edu/individual/a21917588665118,"Fairley, Jerry P",/file/n9255/thumbnail_fairley_196x208.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n9521,Geography,http://vivo.nkn.uidaho.edu/individual/n628487,"Fan, Chao",/file/n132126/thumbnail_Picture_Chao_Fan.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n6506,Chemistry,http://vivo.nkn.uidaho.edu/individual/a2753385186264938,"Fletcher, T. Rick",/file/n28596/thumbnail_fletcher.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n6256,Biological Sciences,http://vivo.nkn.uidaho.edu/individual/n187167145,"Forney, Larry J",/file/n1339/thumbnail_larry2.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n6256,Biological Sciences,http://vivo.nkn.uidaho.edu/individual/n6628363,"Fortunato, Elizabeth A",/file/n24563/thumbnail_L-Fortunato-196x208.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n6256,Biological Sciences,http://vivo.nkn.uidaho.edu/individual/n935925958,"Foster, James A",/file/n119434/thumbnail_foster.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n4790,Physics,http://vivo.nkn.uidaho.edu/individual/a316611143186211535231,Francesca Sammarruca,/file/n147000/thumbnail_fsammarr.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n50414,Statistical Science,http://vivo.nkn.uidaho.edu/individual/n228054,"Fu, Audrey Qiuyan",/file/n359871/thumbnail_audreyf.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n6256,Biological Sciences,http://vivo.nkn.uidaho.edu/individual/n125006614,"Fuerst, Peter G",/file/n8158/thumbnail_Fuerst+resize.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n21251,Mathematics,http://vivo.nkn.uidaho.edu/individual/a314862438157,"Gao, Frank (Fuchang) C",/file/n21834/thumbnail_frank-BCB.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n44652,Geological Sciences,http://vivo.nkn.uidaho.edu/individual/a3592386255592,"Geist, Dennis J",/file/n116478/thumbnail_dgeist.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n6256,Biological Sciences,http://vivo.nkn.uidaho.edu/individual/n257367,"Grieshaber, Nicole A",/file/n1002321/thumbnail_ngrieshaber.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n6256,Biological Sciences,http://vivo.nkn.uidaho.edu/individual/n127981,"Grieshaber, Scott S",/file/n224168/thumbnail_scottg.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n44652,Geological Sciences,http://vivo.nkn.uidaho.edu/individual/a34535186993858,"Gunter, Mickey E",/file/n309163/thumbnail_mgunter.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n9521,Geography,http://vivo.nkn.uidaho.edu/individual/n164668,"Harley, Grant L",/file/n384322/thumbnail_grant_harley.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n6256,Biological Sciences,http://vivo.nkn.uidaho.edu/individual/n48851,"Harmon, Lisa L",/file/n29326/thumbnail_harmon_lisa.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n6256,Biological Sciences,http://vivo.nkn.uidaho.edu/individual/n12978,"Harmon, Luke J",/file/n11761/thumbnail_Harmon-Luke-208x196.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n6256,Biological Sciences,http://vivo.nkn.uidaho.edu/individual/n1500628785,"Hartzell, Trish",/file/n5411/thumbnail_hartzell.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n4790,Physics,http://vivo.nkn.uidaho.edu/individual/n15619,"Hedman, Matthew M",/file/n17161/thumbnail_Matthew_Hedman.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n6256,Biological Sciences,http://vivo.nkn.uidaho.edu/individual/n62056,"Heimgartner, Candi",/file/n9108/thumbnail_Candi-Heimgartner.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13549,College of Science,/file/n218523/thumbnail_03CSci-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n9521,Geography,http://vivo.nkn.uidaho.edu/individual/a49385866566158,"Hicke, Jeffrey A",/file/n62382/thumbnail_Jeff_Hicke.jpg
